predicted,actual,bin_count
0.051195515322072324,0.5873015873015873,63
0.1520357696531775,0.4588235294117647,85
0.2501521020739653,0.3838383838383838,99
0.3525461558766801,0.34,150
0.4484014191149362,0.4472361809045226,199
0.5471398655608593,0.5548780487804879,164
0.6491496643662679,0.4636363636363636,110
0.7349300358064431,0.5208333333333334,48
0.8468612607820674,0.4117647058823529,17
0.949176502157464,0.6,10
